instrument_id,venue,ts_event,trade_id,event_seq,price,quantity,aggressor_side,trade_condition,buyer_id,seller_id
MSFT.P.XNAS,XNAS,2025-09-16 13:30:15.600,T00000025,25,396.52,18,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:16.400,T00000026,26,389.96000000000004,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:17.200,T00000027,27,393.67,29,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:17.600,T00000028,28,389.66,68,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:17.700,T00000029,29,390.41,30,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:17.800,T00000030,30,392.54,24,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:18.000,T00000031,31,392.8,44,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:18.500,T00000032,32,386.48,66,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:20.200,T00000033,33,384.99,22,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:20.800,T00000034,34,380.74,23,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:21.500,T00000035,35,379.98,26,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:21.600,T00000036,36,380.48,17,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:22.000,T00000037,37,377.95,7,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:23.600,T00000038,38,377.47,84,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:27.600,T00000039,39,374.86,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:28.600,T00000040,40,372.78000000000003,15,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:28.700,T00000041,41,371.66,31,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:30.400,T00000042,42,366.49,59,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:31.200,T00000043,43,366.83,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:31.800,T00000044,44,365.85,31,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:32.100,T00000045,45,368.63,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:32.800,T00000046,46,364.32,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:35.300,T00000047,47,370.1,80,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:35.700,T00000048,48,368.11,35,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:35.800,T00000049,49,365.42,35,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:38.200,T00000050,50,364.35,10,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:38.400,T00000051,51,361.25,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:38.700,T00000052,52,361.58,20,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:38.900,T00000053,53,364.42,4,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:41.600,T00000054,54,360.64,26,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:41.800,T00000055,55,362.22,13,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:42.400,T00000056,56,366.36,34,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:44.200,T00000057,57,377.86,15,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:44.400,T00000058,58,377.43,27,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:46.000,T00000059,59,385.23,34,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:46.600,T00000060,60,380.90000000000003,52,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:47.300,T00000061,61,376.65000000000003,31,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:49.200,T00000062,62,373.05,15,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:52.700,T00000063,63,379.1,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:53.800,T00000064,64,380.37,15,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:54.300,T00000065,65,375.96,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:54.600,T00000066,66,375.62,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:55.800,T00000067,67,371.84000000000003,32,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:56.200,T00000068,68,370.52,36,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:57.100,T00000069,69,369.64,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:57.400,T00000070,70,369.3,18,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:58.600,T00000071,71,373.03000000000003,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:30:59.400,T00000072,72,376.52,19,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:00.700,T00000073,73,378.55,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:03.100,T00000074,74,379.63,26,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:04.100,T00000075,75,371.58,35,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:04.700,T00000076,76,368.57,12,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:09.400,T00000077,77,371.17,32,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:10.500,T00000078,78,374.05,41,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:10.900,T00000079,79,373.36,15,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:11.300,T00000080,80,371.35,15,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:12.200,T00000081,81,374.56,21,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:12.500,T00000082,82,372.93,33,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:14.800,T00000083,83,375.49,26,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:15.100,T00000084,84,374.74,17,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:16.100,T00000085,85,379.87,8,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:16.500,T00000086,86,381.95,31,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:17.500,T00000087,87,387.18,37,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:17.900,T00000088,88,390.05,19,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:18.100,T00000089,89,390.74,16,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:18.200,T00000090,90,388.91,8,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:18.900,T00000091,91,387.73,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:19.000,T00000092,92,386.86,22,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:19.300,T00000093,93,386.86,13,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:21.000,T00000094,94,389.38,3,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:21.100,T00000095,95,388.91,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:21.200,T00000096,96,387.95,15,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:21.300,T00000097,97,387.31,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:24.000,T00000098,98,394.09000000000003,22,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:24.100,T00000099,99,393.28000000000003,50,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:26.400,T00000100,100,394.74,6,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:26.900,T00000101,101,394.14,39,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:27.100,T00000102,102,392.48,38,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:28.500,T00000103,103,395.08,18,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:29.500,T00000104,104,397.17,5,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:29.600,T00000105,105,398.79,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:35.200,T00000106,106,391.03000000000003,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:35.700,T00000107,107,391.64,37,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:37.000,T00000108,108,385.88,21,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:37.900,T00000109,109,389.8,30,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:41.700,T00000110,110,390.31,29,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:42.000,T00000111,111,386.59000000000003,56,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:42.600,T00000112,112,385.29,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:43.500,T00000113,113,380.17,18,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:43.900,T00000114,114,381.69,20,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:44.200,T00000115,115,380.42,48,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:48.200,T00000116,116,377.27,98,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:50.900,T00000117,117,380.85,24,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:51.100,T00000118,118,383.67,17,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:51.800,T00000119,119,384.79,15,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:53.700,T00000120,120,382.63,16,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:54.900,T00000121,121,387.18,5,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:55.200,T00000122,122,384.69,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:55.600,T00000123,123,380.65000000000003,29,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:57.800,T00000124,124,380.39000000000004,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:58.600,T00000125,125,387.24,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:31:59.700,T00000126,126,381.51,34,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:00.000,T00000127,127,380.96,10,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:00.200,T00000128,128,381.94,13,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:00.900,T00000129,129,378.03000000000003,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:01.600,T00000130,130,374.67,9,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:01.900,T00000131,131,376.91,33,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:03.500,T00000132,132,373.22,73,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:03.600,T00000133,133,372.39,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:03.900,T00000134,134,374.33,29,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:04.200,T00000135,135,377.38,20,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:04.900,T00000136,136,379.53000000000003,27,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:06.400,T00000137,137,381.54,53,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:06.700,T00000138,138,380.46,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:07.300,T00000139,139,378.23,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:07.800,T00000140,140,373.34000000000003,15,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:09.200,T00000141,141,381.65000000000003,28,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:09.700,T00000142,142,388.58,18,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:10.800,T00000143,143,389.16,22,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:11.400,T00000144,144,390.77,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:13.700,T00000145,145,400.01,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:14.400,T00000146,146,400.5,22,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:14.800,T00000147,147,398.16,23,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:16.700,T00000148,148,386.32,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:19.100,T00000149,149,384.54,15,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:19.400,T00000150,150,386.21000000000004,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:21.800,T00000151,151,379.56,45,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:21.900,T00000152,152,377.32,55,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:22.400,T00000153,153,379.48,20,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:22.900,T00000154,154,381.03000000000003,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:23.500,T00000155,155,379.93,91,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:24.100,T00000156,156,374.89,46,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:24.300,T00000157,157,375.02,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:24.400,T00000158,158,375.36,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:26.400,T00000159,159,379.27,16,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:26.800,T00000160,160,384.13,17,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:27.200,T00000161,161,389.1,16,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:29.100,T00000162,162,386.57,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:29.400,T00000163,163,383.6,18,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:30.600,T00000164,164,382.03000000000003,10,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:30.800,T00000165,165,377.84000000000003,10,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:31.200,T00000166,166,378.58,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:31.300,T00000167,167,376.51,16,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:32.200,T00000168,168,374.76,62,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:32.900,T00000169,169,376.22,28,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:33.500,T00000170,170,377.36,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:34.300,T00000171,171,381.64000000000004,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:35.000,T00000172,172,377.71,16,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:38.500,T00000173,173,374.21,13,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:39.200,T00000174,174,370.35,17,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:40.600,T00000175,175,369.39,19,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:41.000,T00000176,176,372.04,29,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:41.400,T00000177,177,372.75,77,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:41.900,T00000178,178,373.66,48,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:42.500,T00000179,179,375.46,27,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:43.200,T00000180,180,372.36,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:43.700,T00000181,181,370.14000000000004,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:44.300,T00000182,182,374.64,17,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:46.600,T00000183,183,381.93,13,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:47.600,T00000184,184,379.53000000000003,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:47.900,T00000185,185,381.02,30,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:50.400,T00000186,186,379.41,17,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:51.300,T00000187,187,381.67,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:52.700,T00000188,188,376.6,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:53.200,T00000189,189,373.98,45,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:55.300,T00000190,190,377.69,73,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:55.600,T00000191,191,377.77,24,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:56.500,T00000192,192,376.64,21,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:56.700,T00000193,193,373.36,30,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:57.900,T00000194,194,375.49,41,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:58.700,T00000195,195,380.6,15,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:59.100,T00000196,196,380.59000000000003,98,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:32:59.300,T00000197,197,379.23,27,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:00.200,T00000198,198,380.17,42,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:01.800,T00000199,199,384.32,23,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:01.900,T00000200,200,384.89,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:03.600,T00000201,201,377.88,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:04.100,T00000202,202,372.5,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:04.200,T00000203,203,370.63,19,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:05.300,T00000204,204,376.09,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:07.000,T00000205,205,370.56,8,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:07.300,T00000206,206,370.81,73,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:08.500,T00000207,207,374.05,42,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:08.700,T00000208,208,375.09000000000003,26,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:09.200,T00000209,209,370.38,12,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:09.700,T00000210,210,371.31,22,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:10.000,T00000211,211,370.16,4,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:10.900,T00000212,212,372.2,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:14.600,T00000213,213,384.65000000000003,27,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:15.200,T00000214,214,379.85,4,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:16.600,T00000215,215,380.41,13,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:18.200,T00000216,216,391.04,1,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:20.500,T00000217,217,385.47,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:21.500,T00000218,218,387.49,33,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:23.500,T00000219,219,380.72,27,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:23.600,T00000220,220,379.79,7,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:24.400,T00000221,221,373.33,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:25.900,T00000222,222,379.06,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:28.300,T00000223,223,371.47,62,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:28.700,T00000224,224,369.25,175,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:28.900,T00000225,225,369.79,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:29.300,T00000226,226,372.57,25,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:30.700,T00000227,227,375.33,19,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:31.800,T00000228,228,381.65000000000003,46,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:34.400,T00000229,229,366.6,18,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:35.900,T00000230,230,367.34000000000003,27,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:36.800,T00000231,231,361.04,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:38.200,T00000232,232,364.21,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:40.300,T00000233,233,366.12,12,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:42.000,T00000234,234,371.17,20,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:42.200,T00000235,235,371.87,13,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:42.700,T00000236,236,373.7,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:44.000,T00000237,237,377.3,18,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:44.300,T00000238,238,377.81,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:45.000,T00000239,239,378.18,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:47.100,T00000240,240,376.14,17,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:48.300,T00000241,241,378.92,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:48.700,T00000242,242,379.95,26,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:49.200,T00000243,243,379.7,40,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:49.400,T00000244,244,381.1,28,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:51.200,T00000245,245,378.52000000000004,30,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:51.700,T00000246,246,377.90000000000003,19,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:52.200,T00000247,247,380.66,18,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:53.100,T00000248,248,385.49,44,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:53.200,T00000249,249,384.34000000000003,28,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:54.300,T00000250,250,386.37,105,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:57.000,T00000251,251,386.77,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:57.500,T00000252,252,391.1,36,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:59.200,T00000253,253,387.47,18,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:33:59.800,T00000254,254,386.36,22,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:00.300,T00000255,255,388.2,49,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:00.800,T00000256,256,388.01,33,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:00.900,T00000257,257,388.64,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:01.400,T00000258,258,389.08,22,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:02.500,T00000259,259,389.97,8,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:02.600,T00000260,260,387.95000000000005,4,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:02.700,T00000261,261,387.59000000000003,25,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:02.800,T00000262,262,386.66,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:04.500,T00000263,263,389.98,29,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:08.000,T00000264,264,383.05,16,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:10.000,T00000265,265,376.92,29,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:10.200,T00000266,266,381.32,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:10.500,T00000267,267,382.88,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:14.600,T00000268,268,380.42,56,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:15.800,T00000269,269,380.92,18,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:16.200,T00000270,270,381.90000000000003,36,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:16.700,T00000271,271,382.17,20,S,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:16.900,T00000272,272,383.11,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-16 13:34:18.000,T00000273,273,373.93,13,B,,,
