instrument_id,venue,ts_event,trade_id,event_seq,price,quantity,aggressor_side,trade_condition,buyer_id,seller_id
SPY.P.ARCA,ARCA,2025-09-16 13:30:49.900,T00000051,51,437.84,15,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:30:50.900,T00000052,52,439.73,16,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:30:52.700,T00000053,53,442.1,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:30:53.100,T00000054,54,444.94,27,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:30:55.700,T00000055,55,438.73,24,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:30:56.900,T00000056,56,446.74,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:30:58.000,T00000057,57,442.21000000000004,18,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:30:58.100,T00000058,58,440.16,20,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:30:59.200,T00000059,59,440.62,17,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:30:59.900,T00000060,60,447.66,41,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:00.200,T00000061,61,446.2,15,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:02.300,T00000062,62,443.17,14,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:05.100,T00000063,63,434.77,43,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:05.600,T00000064,64,439.51,12,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:06.800,T00000065,65,446.47,13,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:07.600,T00000066,66,443.54,19,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:08.200,T00000067,67,442.28,44,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:08.300,T00000068,68,442.42,12,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:08.600,T00000069,69,442.74,42,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:08.700,T00000070,70,442.54,12,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:09.200,T00000071,71,445.03000000000003,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:09.700,T00000072,72,444.34000000000003,67,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:09.900,T00000073,73,446.68,32,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:10.400,T00000074,74,447.23,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:11.500,T00000075,75,450.24,13,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:11.600,T00000076,76,450.92,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:11.800,T00000077,77,452.08,33,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:14.700,T00000078,78,456.12,12,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:16.000,T00000079,79,449.91,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:16.100,T00000080,80,450.59000000000003,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:16.300,T00000081,81,451.52,35,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:18.700,T00000082,82,452.44,10,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:21.900,T00000083,83,440.53000000000003,16,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:23.200,T00000084,84,444.77,36,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:24.300,T00000085,85,443.41,26,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:25.900,T00000086,86,448.21000000000004,43,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:27.700,T00000087,87,450.72,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:28.800,T00000088,88,450.88,61,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:29.600,T00000089,89,449.57,14,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:31.300,T00000090,90,449.92,15,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:31.800,T00000091,91,453.91,36,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:34.100,T00000092,92,451.13,67,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:35.300,T00000093,93,450.01,13,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:36.300,T00000094,94,449.67,19,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:39.000,T00000095,95,455.79,18,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:39.200,T00000096,96,454.0,67,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:39.400,T00000097,97,454.37,29,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:39.500,T00000098,98,452.56,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:39.700,T00000099,99,454.03000000000003,38,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:39.800,T00000100,100,453.12,14,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:39.900,T00000101,101,456.0,46,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:41.000,T00000102,102,449.5,14,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:41.100,T00000103,103,448.72,10,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:43.400,T00000104,104,448.2,14,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:43.800,T00000105,105,449.34000000000003,15,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:44.200,T00000106,106,446.73,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:44.700,T00000107,107,444.53000000000003,85,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:45.400,T00000108,108,448.49,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:46.100,T00000109,109,448.01,15,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:46.300,T00000110,110,447.62,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:47.500,T00000111,111,446.08,12,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:49.000,T00000112,112,445.06,77,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:49.600,T00000113,113,443.09000000000003,32,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:49.900,T00000114,114,445.58,26,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:51.800,T00000115,115,453.94,22,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:52.800,T00000116,116,454.52,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:54.400,T00000117,117,448.93,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:55.300,T00000118,118,449.85,30,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:56.100,T00000119,119,447.43,16,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:56.600,T00000120,120,450.34000000000003,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:58.100,T00000121,121,451.45000000000005,15,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:58.400,T00000122,122,453.84000000000003,30,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:59.200,T00000123,123,457.89,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:31:59.800,T00000124,124,459.05,12,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:00.100,T00000125,125,460.64,18,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:00.200,T00000126,126,459.69,30,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:01.400,T00000127,127,457.27,10,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:01.700,T00000128,128,456.64,24,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:02.000,T00000129,129,456.85,24,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:02.200,T00000130,130,456.35,26,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:02.300,T00000131,131,457.18,12,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:02.600,T00000132,132,457.8,32,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:03.200,T00000133,133,457.70000000000005,98,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:08.800,T00000134,134,452.74,30,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:09.200,T00000135,135,450.39,18,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:09.300,T00000136,136,450.64,14,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:09.500,T00000137,137,448.62,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:09.700,T00000138,138,447.67,20,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:09.900,T00000139,139,447.62,18,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:10.000,T00000140,140,444.38,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:10.500,T00000141,141,442.8,14,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:11.100,T00000142,142,449.22,10,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:11.400,T00000143,143,447.26,12,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:12.200,T00000144,144,448.67,9,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:14.300,T00000145,145,450.48,37,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:15.000,T00000146,146,448.29,70,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:16.000,T00000147,147,454.08,22,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:16.900,T00000148,148,456.19,19,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:18.400,T00000149,149,447.59000000000003,20,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:19.100,T00000150,150,447.57,24,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:19.200,T00000151,151,448.57,27,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:22.100,T00000152,152,449.45,29,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:22.600,T00000153,153,447.18,20,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:24.000,T00000154,154,445.63,17,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:29.800,T00000155,155,452.62,95,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:31.500,T00000156,156,455.05,13,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:31.700,T00000157,157,453.58,57,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:31.900,T00000158,158,450.3,13,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:34.500,T00000159,159,447.52,14,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:35.100,T00000160,160,442.08,10,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:36.100,T00000161,161,444.56,136,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:37.300,T00000162,162,446.98,8,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:39.000,T00000163,163,441.97,19,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:39.200,T00000164,164,443.71000000000004,17,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:39.400,T00000165,165,443.64,47,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:40.200,T00000166,166,450.3,24,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:41.200,T00000167,167,452.09000000000003,38,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:43.300,T00000168,168,450.23,19,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:45.500,T00000169,169,450.0,15,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:46.100,T00000170,170,446.88,26,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:48.900,T00000171,171,453.63,27,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:50.900,T00000172,172,449.0,26,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:52.300,T00000173,173,445.14,46,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:52.500,T00000174,174,446.85,38,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:54.000,T00000175,175,444.97,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:54.400,T00000176,176,448.15000000000003,12,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:54.700,T00000177,177,453.63,10,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:55.500,T00000178,178,452.39000000000004,13,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:55.700,T00000179,179,451.83,16,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:55.900,T00000180,180,451.55,22,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:32:57.400,T00000181,181,449.28000000000003,8,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:01.000,T00000182,182,439.24,18,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:01.700,T00000183,183,438.72,14,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:02.600,T00000184,184,439.62,28,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:02.800,T00000185,185,439.63,17,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:02.900,T00000186,186,439.24,14,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:03.000,T00000187,187,436.75,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:04.500,T00000188,188,442.88,8,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:06.400,T00000189,189,438.07,22,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:06.700,T00000190,190,440.53000000000003,97,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:07.300,T00000191,191,441.2,13,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:08.700,T00000192,192,447.17,16,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:09.000,T00000193,193,447.82,64,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:10.500,T00000194,194,450.98,77,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:12.300,T00000195,195,451.17,17,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:12.800,T00000196,196,450.09000000000003,23,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:13.800,T00000197,197,449.14,15,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:15.300,T00000198,198,450.26,175,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:16.000,T00000199,199,447.41,12,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:17.000,T00000200,200,447.53000000000003,27,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:17.300,T00000201,201,449.98,112,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:19.300,T00000202,202,450.73,29,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:20.200,T00000203,203,449.17,55,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:22.300,T00000204,204,450.18,32,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:23.700,T00000205,205,444.89,70,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:25.200,T00000206,206,440.1,35,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:27.900,T00000207,207,443.99,46,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:28.000,T00000208,208,443.3,11,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:28.300,T00000209,209,445.65000000000003,105,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:28.900,T00000210,210,448.86,21,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:30.300,T00000211,211,455.27,25,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:31.000,T00000212,212,457.99,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:31.500,T00000213,213,459.61,82,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:32.400,T00000214,214,460.15000000000003,53,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:33.100,T00000215,215,456.26,84,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:34.700,T00000216,216,455.0,37,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:34.800,T00000217,217,454.62,10,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:34.900,T00000218,218,454.39,61,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:35.400,T00000219,219,451.17,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:35.700,T00000220,220,445.8,38,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:37.100,T00000221,221,446.85,37,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:38.600,T00000222,222,448.61,74,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:39.200,T00000223,223,449.3,14,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:40.300,T00000224,224,453.15000000000003,11,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:42.800,T00000225,225,461.33,10,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:43.600,T00000226,226,457.31,16,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:44.000,T00000227,227,452.89,30,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:44.300,T00000228,228,450.66,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:46.000,T00000229,229,453.7,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:46.500,T00000230,230,454.13,29,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:49.000,T00000231,231,450.28000000000003,24,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:51.700,T00000232,232,451.15000000000003,26,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:52.000,T00000233,233,455.3,37,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:53.500,T00000234,234,446.49,12,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:55.000,T00000235,235,450.19,17,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:55.400,T00000236,236,448.55,18,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:55.600,T00000237,237,445.36,29,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:57.300,T00000238,238,449.26,24,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:33:59.700,T00000239,239,447.4,56,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:01.200,T00000240,240,442.72,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:01.900,T00000241,241,444.21000000000004,16,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:03.200,T00000242,242,441.82,77,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:03.500,T00000243,243,440.38,11,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:04.500,T00000244,244,440.81,52,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:04.800,T00000245,245,440.62,44,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:06.000,T00000246,246,442.68,19,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:06.400,T00000247,247,443.08,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:08.300,T00000248,248,444.57,34,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:08.500,T00000249,249,444.41,20,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:09.200,T00000250,250,446.95,68,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:09.300,T00000251,251,446.71000000000004,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:11.300,T00000252,252,453.22,19,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:12.000,T00000253,253,455.67,12,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:12.300,T00000254,254,455.68,33,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:13.600,T00000255,255,449.33,10,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:13.800,T00000256,256,447.94,30,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:14.600,T00000257,257,446.42,11,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:14.800,T00000258,258,446.61,47,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:15.000,T00000259,259,443.87,60,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:16.700,T00000260,260,445.37,38,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:17.400,T00000261,261,444.74,36,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:20.400,T00000262,262,448.97,18,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:22.000,T00000263,263,449.22,31,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:23.800,T00000264,264,454.27000000000004,141,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:24.800,T00000265,265,452.47,40,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:25.000,T00000266,266,449.97,54,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:25.500,T00000267,267,449.69,16,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:25.800,T00000268,268,451.05,33,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:26.000,T00000269,269,449.77,29,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:27.400,T00000270,270,447.81,15,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:32.400,T00000271,271,458.40000000000003,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:33.200,T00000272,272,460.40000000000003,23,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:33.300,T00000273,273,461.1,16,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:33.500,T00000274,274,459.78000000000003,17,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:34.300,T00000275,275,456.69,27,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:34.900,T00000276,276,457.49,20,B,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:35.400,T00000277,277,457.08,15,S,,,
SPY.P.ARCA,ARCA,2025-09-16 13:34:38.800,T00000278,278,448.13,13,S,,,
