instrument_id,venue,ts_event,trade_id,event_seq,price,quantity,aggressor_side,trade_condition,buyer_id,seller_id
MSFT.P.XNAS,XNAS,2025-09-15 13:30:31.200,T00000037,37,379.83,15,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:32.100,T00000038,38,378.66,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:33.900,T00000039,39,378.72,24,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:34.100,T00000040,40,377.24,25,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:34.200,T00000041,41,373.77,35,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:35.100,T00000042,42,377.81,9,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:35.300,T00000043,43,378.84000000000003,15,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:35.600,T00000044,44,376.1,41,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:35.700,T00000045,45,374.96,102,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:36.000,T00000046,46,378.44,26,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:37.700,T00000047,47,381.66,29,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:38.500,T00000048,48,375.16,16,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:38.600,T00000049,49,377.01,46,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:38.800,T00000050,50,378.98,17,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:42.100,T00000051,51,372.44,34,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:42.700,T00000052,52,369.99,30,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:43.100,T00000053,53,368.31,8,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:43.700,T00000054,54,366.41,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:46.900,T00000055,55,379.87,25,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:47.500,T00000056,56,384.63,38,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:50.100,T00000057,57,379.45,55,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:50.200,T00000058,58,380.25,27,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:50.400,T00000059,59,384.83,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:51.200,T00000060,60,379.26,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:51.800,T00000061,61,374.61,15,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:52.700,T00000062,62,379.51,12,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:53.000,T00000063,63,380.83,34,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:55.200,T00000064,64,391.62,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:30:56.200,T00000065,65,392.2,15,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:00.900,T00000066,66,377.40000000000003,47,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:02.800,T00000067,67,384.29,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:03.600,T00000068,68,386.71,47,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:03.800,T00000069,69,388.82,19,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:04.400,T00000070,70,385.82,22,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:06.000,T00000071,71,384.38,41,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:06.900,T00000072,72,377.06,25,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:07.300,T00000073,73,374.67,13,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:08.200,T00000074,74,379.15000000000003,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:09.100,T00000075,75,371.33,25,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:14.200,T00000076,76,372.65000000000003,112,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:14.500,T00000077,77,377.58,16,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:15.700,T00000078,78,377.7,15,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:16.200,T00000079,79,376.61,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:17.200,T00000080,80,373.51,16,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:17.700,T00000081,81,376.88,126,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:18.300,T00000082,82,375.73,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:19.200,T00000083,83,374.38,8,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:21.000,T00000084,84,375.59000000000003,17,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:23.000,T00000085,85,370.31,27,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:23.300,T00000086,86,370.49,34,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:23.900,T00000087,87,367.61,15,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:24.700,T00000088,88,361.92,20,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:25.200,T00000089,89,363.04,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:25.400,T00000090,90,359.03000000000003,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:29.400,T00000091,91,374.63,56,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:31.000,T00000092,92,382.44,24,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:32.900,T00000093,93,382.0,12,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:34.100,T00000094,94,377.88,45,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:34.400,T00000095,95,378.07,17,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:36.900,T00000096,96,378.38,72,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:38.100,T00000097,97,384.15000000000003,24,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:38.500,T00000098,98,387.08,50,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:41.000,T00000099,99,384.2,9,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:41.600,T00000100,100,386.34000000000003,23,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:42.000,T00000101,101,383.97,80,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:42.200,T00000102,102,386.94,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:42.500,T00000103,103,386.78000000000003,22,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:43.100,T00000104,104,384.69,22,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:43.300,T00000105,105,385.32,84,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:44.200,T00000106,106,382.05,35,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:44.900,T00000107,107,383.2,34,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:45.500,T00000108,108,386.13,6,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:45.700,T00000109,109,384.92,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:45.900,T00000110,110,385.37,72,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:47.500,T00000111,111,389.0,29,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:47.700,T00000112,112,392.35,13,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:48.300,T00000113,113,392.16,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:49.500,T00000114,114,391.0,16,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:49.700,T00000115,115,392.83,58,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:50.700,T00000116,116,386.71000000000004,57,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:31:52.600,T00000117,117,380.02,19,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:00.400,T00000118,118,380.27,10,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:01.100,T00000119,119,378.05,16,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:01.300,T00000120,120,379.27,40,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:01.500,T00000121,121,377.89,27,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:02.000,T00000122,122,382.72,63,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:02.100,T00000123,123,383.56,38,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:03.100,T00000124,124,377.66,18,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:05.800,T00000125,125,377.42,18,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:06.300,T00000126,126,378.0,21,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:07.700,T00000127,127,379.53000000000003,8,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:07.800,T00000128,128,378.19,26,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:07.900,T00000129,129,377.46,22,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:08.600,T00000130,130,382.63,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:09.500,T00000131,131,387.59000000000003,10,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:09.800,T00000132,132,383.99,25,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:11.100,T00000133,133,391.04,12,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:12.200,T00000134,134,382.75,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:15.500,T00000135,135,387.17,18,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:15.600,T00000136,136,386.85,22,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:16.900,T00000137,137,388.46000000000004,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:17.700,T00000138,138,388.7,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:18.000,T00000139,139,389.78000000000003,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:19.000,T00000140,140,384.33,25,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:19.600,T00000141,141,384.3,16,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:20.900,T00000142,142,378.64,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:21.200,T00000143,143,379.64,8,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:22.400,T00000144,144,380.57,105,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:23.000,T00000145,145,381.31,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:25.500,T00000146,146,391.09000000000003,38,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:25.800,T00000147,147,394.26,44,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:26.500,T00000148,148,387.35,18,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:27.600,T00000149,149,386.08,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:28.200,T00000150,150,382.5,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:32.800,T00000151,151,386.2,86,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:32.900,T00000152,152,385.74,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:37.400,T00000153,153,389.27,10,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:39.200,T00000154,154,383.67,32,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:39.500,T00000155,155,383.94,10,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:40.000,T00000156,156,387.97,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:42.700,T00000157,157,387.21000000000004,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:44.300,T00000158,158,390.59000000000003,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:45.300,T00000159,159,385.19,49,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:45.900,T00000160,160,379.02,36,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:46.700,T00000161,161,380.25,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:47.300,T00000162,162,380.11,30,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:47.600,T00000163,163,380.07,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:48.100,T00000164,164,375.64,66,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:48.400,T00000165,165,375.27,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:48.600,T00000166,166,373.99,16,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:48.800,T00000167,167,375.46,21,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:51.300,T00000168,168,378.53000000000003,28,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:52.200,T00000169,169,381.40000000000003,18,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:53.100,T00000170,170,382.89,39,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:55.000,T00000171,171,377.27,18,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:55.600,T00000172,172,378.47,20,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:57.800,T00000173,173,379.0,7,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:32:59.500,T00000174,174,387.36,19,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:01.900,T00000175,175,388.42,7,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:05.400,T00000176,176,394.28000000000003,17,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:06.100,T00000177,177,393.39,27,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:07.300,T00000178,178,383.17,29,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:08.300,T00000179,179,379.63,34,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:08.900,T00000180,180,381.96000000000004,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:09.100,T00000181,181,379.98,28,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:10.400,T00000182,182,381.34000000000003,23,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:11.900,T00000183,183,376.98,19,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:12.500,T00000184,184,373.73,31,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:12.600,T00000185,185,371.86,23,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:14.800,T00000186,186,372.35,19,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:17.100,T00000187,187,371.61,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:18.900,T00000188,188,377.94,26,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:20.600,T00000189,189,384.06,38,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:20.700,T00000190,190,383.98,53,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:21.800,T00000191,191,386.48,15,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:21.900,T00000192,192,388.56,25,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:27.600,T00000193,193,380.63,26,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:29.400,T00000194,194,380.24,20,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:29.800,T00000195,195,379.74,16,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:32.000,T00000196,196,378.38,21,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:33.100,T00000197,197,380.58,5,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:33.200,T00000198,198,381.01,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:33.300,T00000199,199,380.23,29,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:33.600,T00000200,200,385.7,14,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:33.700,T00000201,201,384.3,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:34.300,T00000202,202,388.76,15,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:34.400,T00000203,203,387.24,17,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:35.000,T00000204,204,381.87,17,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:35.200,T00000205,205,380.48,65,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:36.500,T00000206,206,377.28000000000003,22,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:36.700,T00000207,207,376.15000000000003,34,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:36.900,T00000208,208,377.61,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:37.200,T00000209,209,377.42,23,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:37.300,T00000210,210,376.56,19,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:37.500,T00000211,211,380.47,20,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:42.600,T00000212,212,386.11,35,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:43.200,T00000213,213,385.17,28,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:45.300,T00000214,214,384.42,47,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:45.600,T00000215,215,388.23,95,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:47.200,T00000216,216,384.49,22,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:47.400,T00000217,217,384.25,33,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:47.500,T00000218,218,382.92,50,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:50.600,T00000219,219,386.5,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:51.000,T00000220,220,385.25,14,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:52.000,T00000221,221,390.68,26,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:52.900,T00000222,222,387.12,12,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:53.600,T00000223,223,386.40000000000003,26,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:54.100,T00000224,224,388.76,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:54.900,T00000225,225,384.64,41,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:57.600,T00000226,226,392.73,31,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:58.100,T00000227,227,391.35,13,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:58.600,T00000228,228,388.40000000000003,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:33:58.700,T00000229,229,387.0,36,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:00.200,T00000230,230,380.57,30,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:00.400,T00000231,231,381.85,30,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:01.700,T00000232,232,380.81,26,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:03.000,T00000233,233,383.94,50,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:03.500,T00000234,234,383.85,91,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:04.100,T00000235,235,388.58,30,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:05.400,T00000236,236,387.55,30,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:06.200,T00000237,237,393.0,11,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:08.800,T00000238,238,390.23,11,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:09.100,T00000239,239,390.05,4,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:10.600,T00000240,240,394.5,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:11.000,T00000241,241,394.38,41,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:11.200,T00000242,242,392.57,18,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:12.500,T00000243,243,401.85,31,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:12.900,T00000244,244,400.29,20,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:13.700,T00000245,245,397.64,10,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:15.400,T00000246,246,394.98,31,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:16.000,T00000247,247,388.11,20,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:16.200,T00000248,248,387.13,17,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:17.900,T00000249,249,391.29,20,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:18.700,T00000250,250,389.0,9,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:18.800,T00000251,251,390.94,35,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:18.900,T00000252,252,390.46000000000004,13,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:19.400,T00000253,253,392.40000000000003,18,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:21.200,T00000254,254,393.52,80,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:21.400,T00000255,255,391.96000000000004,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:22.600,T00000256,256,382.32,21,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:23.200,T00000257,257,382.58,25,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:25.500,T00000258,258,385.38,10,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:26.100,T00000259,259,379.47,29,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:27.600,T00000260,260,377.65000000000003,37,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:29.900,T00000261,261,373.27,15,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:30.000,T00000262,262,372.2,12,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:31.500,T00000263,263,370.9,91,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:31.700,T00000264,264,371.1,39,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:32.700,T00000265,265,367.34000000000003,60,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:34.400,T00000266,266,369.57,37,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:34.700,T00000267,267,368.37,24,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:36.000,T00000268,268,368.37,18,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:36.500,T00000269,269,372.82,32,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:36.700,T00000270,270,369.56,12,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:36.900,T00000271,271,366.67,41,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:38.700,T00000272,272,371.27,12,S,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:42.600,T00000273,273,374.23,57,B,,,
MSFT.P.XNAS,XNAS,2025-09-15 13:34:43.500,T00000274,274,373.69,15,B,,,
